status,loan_amnt,term,annual_inc,dti,payment_inc_ratio,revol_bal,revol_util,home_ownership,grade,outcome,emp_length,emp_len_,borrower_score
Fully Paid,15000,f,60000,28.34,9.63380,14920,26.10,RENT,5.20,paid off,3,t,0.60
Fully Paid,5300,f,42000,16.89,4.82743,12769,84.00,MORTGAGE,5.20,paid off,4,t,0.40
Fully Paid,21000,f,113000,16.39,7.35292,16140,61.80,MORTGAGE,5.80,paid off,9,t,0.55
Fully Paid,11300,f,99200,13.94,4.67794,11793,24.60,RENT,6.00,paid off,9,t,0.70
Fully Paid,5000,f,30000,18.04,6.82760,7768,42.90,RENT,4.80,paid off,4,t,0.60
Fully Paid,4000,f,19200,10.56,9.16812,299,99.70,RENT,2.40,paid off,7,t,0.35
Fully Paid,10400,f,55000,4.95,7.47295,1963,56.10,RENT,4.60,paid off,2,t,0.75
Fully Paid,9600,f,73000,11.69,4.93792,2634,19.80,MORTGAGE,6.80,paid off,8,t,0.80
Fully Paid,8000,f,98000,7.58,3.76151,11038,38.50,MORTGAGE,2.60,paid off,4,t,0.80
Fully Paid,16800,f,45000,30.13,15.11870,14765,37.10,RENT,5.80,paid off,8,t,0.40
Fully Paid,15000,f,123000,23.40,2.73766,66427,26.60,MORTGAGE,7.00,paid off,8,t,0.55
Fully Paid,4000,f,66000,13.97,2.47436,14160,81.80,OWN,4.20,paid off,11,t,0.55
Fully Paid,9000,f,90900,9.81,4.01597,19262,85.60,RENT,4.40,paid off,10,t,0.65
Fully Paid,5000,f,52000,6.55,3.77723,958,12.10,MORTGAGE,5.80,paid off,11,t,0.50
Fully Paid,14400,f,75000,4.27,7.58272,127,6.30,RENT,6.00,paid off,2,t,0.50
Fully Paid,4000,f,30000,13.08,5.66400,4641,69.30,RENT,3.60,paid off,7,t,0.60
Fully Paid,11000,f,115000,9.84,3.68598,11743,40.90,OWN,5.20,paid off,8,t,0.65
Fully Paid,12000,f,107004,4.58,4.58574,12636,30.20,MORTGAGE,5.00,paid off,4,t,0.65
Fully Paid,13650,f,50000,29.86,10.11380,15419,71.40,OWN,6.60,paid off,7,t,0.35
Fully Paid,15000,f,155000,17.85,3.88049,68319,74.90,OWN,5.80,paid off,7,t,0.50
Fully Paid,15000,f,63000,7.12,9.93524,6423,51.40,OWN,4.60,paid off,11,t,0.65
Fully Paid,10000,f,41400,19.45,9.72319,19728,94.40,MORTGAGE,6.00,paid off,10,t,0.40
Fully Paid,17000,f,75000,7.61,9.73424,16017,44.50,MORTGAGE,5.00,paid off,5,t,0.50
Fully Paid,14125,f,45000,28.16,11.56510,9373,26.70,RENT,6.40,paid off,5,t,0.60
Fully Paid,21000,f,200000,21.22,3.92634,125399,94.90,MORTGAGE,6.60,paid off,7,t,0.55
Fully Paid,8325,f,25000,9.73,12.84000,6586,45.40,OWN,5.20,paid off,5,t,0.75
Fully Paid,28000,f,145000,13.81,7.44124,21821,69.30,MORTGAGE,5.20,paid off,5,t,0.35
Fully Paid,6000,f,97000,9.77,2.48994,9576,32.00,MORTGAGE,6.00,paid off,11,t,0.40
Fully Paid,5400,f,66000,15.04,3.07218,5945,12.00,RENT,6.80,paid off,4,t,0.80
Fully Paid,11500,f,35000,33.02,14.20900,10587,93.70,RENT,3.20,paid off,5,t,0.35
Fully Paid,3850,f,35000,12.24,4.67931,9117,29.90,RENT,3.20,paid off,6,t,0.70
Fully Paid,16550,f,46600,22.07,14.38250,13799,63.30,OWN,5.80,paid off,11,t,0.55
Fully Paid,15000,f,79800,25.44,7.74556,13573,86.50,RENT,4.20,paid off,9,t,0.30
Fully Paid,10000,f,92000,21.76,4.31426,17110,97.80,RENT,5.60,paid off,6,t,0.40
Fully Paid,11800,f,80000,18.17,5.62035,14471,65.80,MORTGAGE,7.00,paid off,1,t,0.50
Fully Paid,8000,f,61000,18.75,4.89482,3147,33.10,MORTGAGE,6.80,paid off,5,t,0.55
Fully Paid,10000,f,80000,6.88,5.16615,3845,96.10,RENT,3.20,paid off,2,t,0.30
Fully Paid,8000,f,50000,15.96,5.89512,6639,35.50,RENT,6.40,paid off,5,t,0.70
Fully Paid,6000,f,38000,17.72,6.49074,4441,23.60,RENT,4.40,paid off,3,t,0.70
Fully Paid,4000,f,92000,34.60,1.89261,35098,67.10,MORTGAGE,4.00,paid off,11,t,0.60
Fully Paid,14000,f,30000,21.76,17.90720,19291,34.10,MORTGAGE,7.00,paid off,5,t,0.55
Fully Paid,7100,f,45000,0.00,6.29947,0,0.00,RENT,5.60,paid off,7,t,0.50
Fully Paid,10500,f,60000,5.42,6.98720,502,10.00,RENT,5.60,paid off,3,t,0.50
Fully Paid,10000,f,42000,15.51,8.81171,11686,37.40,RENT,6.60,paid off,4,t,0.40
Fully Paid,16000,f,100000,23.45,6.09672,43272,24.80,MORTGAGE,7.00,paid off,8,t,0.50
Fully Paid,6000,f,36852,10.62,6.52882,7310,66.50,RENT,5.80,paid off,2,t,0.40
Fully Paid,12000,f,64000,19.57,7.48613,18838,77.80,MORTGAGE,5.60,paid off,10,t,0.35
Fully Paid,25000,f,40000,1.41,24.28860,116,0.30,RENT,5.40,paid off,4,t,0.60
Fully Paid,22000,f,85000,11.72,9.52489,28634,30.20,OWN,6.80,paid off,11,t,0.60
Fully Paid,9000,f,125000,4.24,2.87472,2378,35.00,RENT,5.60,paid off,6,t,0.60
Fully Paid,4800,f,45000,5.17,2.56080,5275,48.00,RENT,5.20,paid off,3,t,0.65
Fully Paid,3000,f,45000,22.11,2.46747,2546,15.50,MORTGAGE,6.60,paid off,3,t,0.75
Fully Paid,1000,f,15600,26.85,2.38538,2060,54.20,OWN,6.80,paid off,11,t,0.55
Fully Paid,24000,f,71600,8.03,14.49550,25665,77.50,RENT,3.20,paid off,11,t,0.40
Fully Paid,15000,f,58100,4.44,11.69620,9267,39.40,RENT,2.40,paid off,3,t,0.50
Fully Paid,16000,f,51031,15.45,11.94710,8739,65.70,MORTGAGE,7.00,paid off,6,t,0.45
Fully Paid,5000,f,50000,11.11,3.85872,18122,66.60,MORTGAGE,5.20,paid off,10,t,0.55
Fully Paid,24000,f,260000,4.88,3.46602,77044,21.10,MORTGAGE,6.80,paid off,2,t,0.35
Fully Paid,35000,f,110000,6.57,13.47840,11597,21.30,MORTGAGE,3.20,paid off,7,t,0.65
Fully Paid,21000,f,148000,5.03,5.22795,20135,26.50,MORTGAGE,6.40,paid off,2,t,0.50
Fully Paid,10000,f,72000,24.65,5.11733,6948,44.00,MORTGAGE,6.40,paid off,11,t,0.60
Fully Paid,12900,f,40000,8.16,13.75530,12440,87.50,MORTGAGE,5.00,paid off,8,t,0.40
Fully Paid,4800,f,110000,4.87,1.71785,4022,55.10,RENT,5.40,paid off,1,t,0.60
Fully Paid,7000,f,55000,14.18,4.98153,9150,44.40,MORTGAGE,5.40,paid off,1,t,0.45
Fully Paid,4000,f,88000,0.68,1.68777,1676,8.20,MORTGAGE,6.60,paid off,6,t,0.70
Fully Paid,14000,f,46000,28.66,12.15160,9920,37.60,RENT,5.60,paid off,9,t,0.55
Fully Paid,7000,f,75800,13.41,2.19689,0,0.00,RENT,6.80,paid off,1,t,0.60
Fully Paid,25000,f,86000,9.99,11.61630,22915,24.10,MORTGAGE,5.80,paid off,5,t,0.65
Fully Paid,13000,f,50000,11.69,10.23530,13059,40.30,MORTGAGE,5.40,paid off,11,t,0.70
Fully Paid,6950,f,59000,29.02,4.70319,37176,79.60,MORTGAGE,5.60,paid off,6,t,0.35
Fully Paid,16000,f,90000,13.67,7.12867,22488,65.20,RENT,5.80,paid off,2,t,0.40
Fully Paid,27000,f,70000,8.88,16.84750,14996,89.80,MORTGAGE,3.40,paid off,3,t,0.35
Fully Paid,8000,f,21569,12.96,14.87300,6218,55.20,RENT,5.80,paid off,1,t,0.35
Fully Paid,14000,f,150000,11.74,2.17704,16887,55.50,RENT,7.00,paid off,4,t,0.65
Fully Paid,17625,f,250000,10.82,3.29386,12432,48.90,MORTGAGE,1.20,paid off,2,t,0.45
Fully Paid,13600,f,58000,25.57,9.86628,7544,91.70,MORTGAGE,4.80,paid off,4,t,0.50
Fully Paid,12000,f,57000,23.35,7.83411,11603,25.60,RENT,6.80,paid off,8,t,0.40
Fully Paid,12000,f,85000,18.56,5.48640,15173,41.60,MORTGAGE,5.40,paid off,1,t,0.60
Fully Paid,8000,f,37296,14.74,8.83880,3072,55.70,RENT,4.20,paid off,9,t,0.55
Fully Paid,5000,f,60000,22.57,3.48160,4533,76.80,RENT,3.60,paid off,4,t,0.65
Fully Paid,12000,f,77500,19.08,5.65517,1639,4.90,MORTGAGE,6.20,paid off,4,t,0.50
Fully Paid,12000,f,70000,14.25,6.83177,7416,37.10,RENT,6.00,paid off,1,t,0.65
Fully Paid,17825,f,83000,14.05,8.55846,15379,36.40,MORTGAGE,5.60,paid off,5,t,0.65
Fully Paid,5600,f,55000,18.11,3.80749,4893,17.40,RENT,6.60,paid off,5,t,0.65
Fully Paid,12000,f,40000,19.80,11.22990,10218,23.30,MORTGAGE,6.80,paid off,6,t,0.75
Fully Paid,9700,f,98000,14.43,3.74351,10553,44.20,RENT,7.00,paid off,11,t,0.60
Fully Paid,6250,f,19200,24.25,12.15250,18079,30.00,RENT,6.80,paid off,3,t,0.45
Fully Paid,10000,f,31600,32.62,12.67670,16977,72.90,RENT,5.80,paid off,6,t,0.40
Fully Paid,12000,f,42000,10.43,12.27000,2531,48.70,MORTGAGE,5.00,paid off,11,t,0.55
Fully Paid,28000,f,90000,17.88,12.66750,28961,79.10,RENT,4.20,paid off,3,t,0.55
Fully Paid,14200,f,60000,6.20,10.48520,11350,60.70,RENT,3.80,paid off,3,t,0.50
Fully Paid,1200,f,75873,13.36,0.61476,6101,68.60,MORTGAGE,5.40,paid off,7,t,0.45
Fully Paid,12000,f,48672,14.69,9.19231,9775,19.10,RENT,6.60,paid off,7,t,0.60
Fully Paid,15000,f,105000,25.05,5.36411,29205,68.60,MORTGAGE,6.80,paid off,2,t,0.60
Fully Paid,8000,f,63000,7.92,5.52743,10877,51.50,RENT,4.00,paid off,11,t,0.65
Fully Paid,5875,f,48000,27.33,5.35500,5660,75.80,RENT,1.00,paid off,2,t,0.40
Fully Paid,1500,f,12996,4.99,4.42105,1067,39.50,RENT,5.40,paid off,1,t,0.35
Fully Paid,8000,f,24000,6.35,12.16700,4749,26.00,MORTGAGE,6.40,paid off,4,t,0.50
Fully Paid,18225,f,75000,11.70,9.56608,5624,55.10,MORTGAGE,5.40,paid off,4,t,0.60
Fully Paid,8000,f,65000,11.24,4.88234,7553,88.90,MORTGAGE,5.80,paid off,10,t,0.50
Fully Paid,5500,f,30000,27.00,8.03680,6856,62.90,RENT,3.60,paid off,11,t,0.35
Fully Paid,3500,f,20400,4.00,6.35647,0,0.00,RENT,6.60,paid off,2,t,0.55
Fully Paid,17000,f,180000,24.87,3.71793,14280,91.10,MORTGAGE,5.40,paid off,1,t,0.55
Fully Paid,10000,f,80000,14.04,5.19915,6332,40.90,MORTGAGE,5.00,paid off,7,t,0.40
Fully Paid,30000,f,90000,18.71,13.73530,30717,75.80,OWN,4.20,paid off,8,t,0.60
Fully Paid,10000,f,145000,11.33,2.79286,5958,76.40,MORTGAGE,5.80,paid off,6,t,0.55
Fully Paid,14400,f,50000,13.03,11.15160,18575,75.50,MORTGAGE,5.40,paid off,3,t,0.40
Fully Paid,4000,f,77423,29.32,1.96872,28194,25.50,MORTGAGE,7.00,paid off,2,t,0.60
Fully Paid,13500,f,57900,9.49,9.35876,9813,64.60,RENT,6.00,paid off,5,t,0.50
Fully Paid,11900,f,58000,21.33,8.07703,19904,78.20,MORTGAGE,5.40,paid off,7,t,0.75
Fully Paid,5000,f,85000,13.76,2.31572,10901,75.20,MORTGAGE,5.40,paid off,7,t,0.30
Fully Paid,12250,f,72500,19.55,7.15746,6883,91.80,RENT,3.40,paid off,11,t,0.40
Fully Paid,6000,f,57000,14.04,3.95832,2081,10.10,RENT,6.60,paid off,6,t,0.75
Fully Paid,35000,f,125000,16.43,12.24020,35287,44.20,MORTGAGE,3.40,paid off,11,t,0.50
Fully Paid,24000,f,60000,20.44,16.37000,24997,72.90,RENT,4.80,paid off,3,t,0.40
Fully Paid,10000,f,45000,16.67,8.56853,8120,43.70,MORTGAGE,5.20,paid off,1,t,0.60
Fully Paid,12000,f,43000,13.84,10.83100,10752,56.30,RENT,5.20,paid off,6,t,0.70
Fully Paid,6000,f,80000,10.00,3.05385,7586,55.80,RENT,4.20,paid off,7,t,0.50
Fully Paid,5400,f,35000,9.60,6.90994,11916,55.90,RENT,4.00,paid off,7,t,0.60
Fully Paid,6000,f,36000,14.77,6.78500,2662,30.60,RENT,4.60,paid off,3,t,0.80
Fully Paid,3075,f,25000,12.91,4.89072,18988,60.70,OWN,5.60,paid off,5,t,0.70
Fully Paid,6500,f,38000,16.71,6.38621,6408,40.30,RENT,6.60,paid off,4,t,0.55
Fully Paid,16000,f,50000,19.13,14.31000,5121,67.40,MORTGAGE,4.00,paid off,4,t,0.40
Fully Paid,20675,f,73000,8.27,10.49240,3791,13.20,MORTGAGE,6.60,paid off,8,t,0.70
Fully Paid,4000,f,74000,24.36,2.22211,7961,63.70,MORTGAGE,4.40,paid off,11,t,0.35
Fully Paid,3000,f,42000,11.31,2.66686,0,0.00,RENT,6.80,paid off,4,t,0.75
Fully Paid,4000,f,50000,6.12,3.36576,11346,37.10,OWN,4.60,paid off,3,t,0.50
Fully Paid,8000,f,55800,13.16,5.64409,3073,14.00,RENT,5.40,paid off,3,t,0.70
Fully Paid,3600,f,42000,8.71,3.45000,2675,43.90,RENT,4.20,paid off,5,t,0.45
Fully Paid,7100,f,34000,10.59,8.05200,4151,69.20,MORTGAGE,5.20,paid off,10,t,0.50
Fully Paid,16000,f,85000,25.12,7.41021,22131,81.40,MORTGAGE,5.40,paid off,3,t,0.40
Fully Paid,20000,f,75000,7.94,10.57820,17423,51.20,RENT,5.80,paid off,11,t,0.70
Fully Paid,8000,f,80000,6.57,4.00995,11222,94.30,MORTGAGE,5.80,paid off,11,t,0.45
Fully Paid,2400,f,38000,16.84,2.70189,5549,35.80,MORTGAGE,3.60,paid off,3,t,0.65
Fully Paid,8000,f,30000,17.12,10.47520,7027,61.60,RENT,5.60,paid off,4,t,0.40
Fully Paid,10000,f,42504,16.37,8.75494,6639,67.10,MORTGAGE,6.80,paid off,10,t,0.50
Fully Paid,2500,f,85000,16.11,1.12080,9711,24.20,RENT,7.00,paid off,11,t,0.40
Fully Paid,10575,f,49000,13.94,8.66278,8614,50.10,RENT,6.00,paid off,11,t,0.40
Fully Paid,8000,f,50000,8.91,6.42240,13089,49.60,RENT,6.00,paid off,10,t,0.65
Fully Paid,5500,f,72996,5.61,2.98126,4342,86.80,RENT,5.80,paid off,3,t,0.45
Fully Paid,8000,f,77400,11.44,3.98295,7663,45.60,MORTGAGE,5.20,paid off,10,t,0.55
Fully Paid,8000,f,100000,13.27,3.36948,2702,84.40,MORTGAGE,4.80,paid off,4,t,0.45
Fully Paid,10000,f,44532,19.62,8.71544,9424,60.80,RENT,5.20,paid off,3,t,0.65
Fully Paid,11200,f,60000,10.06,6.79340,6812,37.40,MORTGAGE,6.40,paid off,7,t,0.70
Fully Paid,7800,f,35000,20.19,9.78274,6951,64.70,MORTGAGE,3.60,paid off,11,t,0.55
Fully Paid,19075,f,45000,7.57,16.89280,12211,77.30,RENT,5.60,paid off,11,t,0.60
Fully Paid,16000,f,80000,15.51,8.18505,21053,62.70,RENT,4.80,paid off,3,t,0.60
Fully Paid,6925,f,92000,6.46,2.81478,7041,39.10,MORTGAGE,6.60,paid off,2,t,0.65
Fully Paid,16000,f,75000,5.76,8.44080,15364,80.40,RENT,5.80,paid off,2,t,0.55
Fully Paid,10000,f,58000,16.66,7.45614,2790,63.40,MORTGAGE,3.20,paid off,8,t,0.55
Fully Paid,15000,f,135000,14.99,4.31236,19459,68.00,MORTGAGE,5.20,paid off,11,t,0.45
Fully Paid,12800,f,115000,4.37,4.16212,1006,1.50,RENT,6.60,paid off,7,t,0.60
Fully Paid,6000,f,103000,5.06,2.17410,17306,36.40,MORTGAGE,6.80,paid off,4,t,0.60
Fully Paid,2500,f,29000,23.83,3.53545,2000,41.70,RENT,4.20,paid off,4,t,0.60
Fully Paid,6000,f,27000,28.31,9.27289,5561,44.80,RENT,4.60,paid off,5,t,0.65
Fully Paid,1500,f,51996,10.43,1.18071,602,9.10,RENT,4.80,paid off,11,t,0.55
Fully Paid,25000,f,110000,22.86,9.36502,43216,58.50,MORTGAGE,4.20,paid off,6,t,0.40
Fully Paid,8000,f,85000,11.76,3.81148,13054,63.70,MORTGAGE,5.80,paid off,7,t,0.50
Fully Paid,19950,f,75000,26.18,10.47150,20429,79.00,MORTGAGE,5.40,paid off,11,t,0.50
Fully Paid,1900,f,34320,23.29,2.23357,24209,54.90,MORTGAGE,4.40,paid off,1,t,0.65
Fully Paid,7225,f,48000,24.18,6.33250,9936,68.10,MORTGAGE,4.60,paid off,5,t,0.40
Fully Paid,25500,f,65000,33.92,16.84760,7548,24.30,RENT,5.00,paid off,1,t,0.65
Fully Paid,4400,f,82000,22.92,2.27312,24624,99.70,MORTGAGE,3.20,paid off,10,t,0.45
Fully Paid,2000,f,23000,5.63,3.29896,5563,53.50,RENT,6.80,paid off,6,t,0.55
Fully Paid,2000,f,44619,26.04,2.02622,13142,69.50,RENT,2.80,paid off,5,t,0.40
Fully Paid,17500,f,100000,27.22,7.44432,16765,64.00,MORTGAGE,3.20,paid off,11,t,0.50
Fully Paid,15000,f,120000,7.71,4.72750,18241,36.00,MORTGAGE,7.00,paid off,11,t,0.65
Fully Paid,19600,f,40000,19.50,20.12220,38973,81.70,RENT,6.00,paid off,1,t,0.55
Fully Paid,3200,f,33600,9.07,4.04571,768,76.80,RENT,3.60,paid off,9,t,0.45
Fully Paid,7500,f,40000,17.67,6.90840,7059,16.30,RENT,6.40,paid off,2,t,0.65
Fully Paid,4000,f,36000,10.43,4.14133,2063,12.10,RENT,6.40,paid off,1,t,0.70
Fully Paid,12000,f,80000,2.13,5.95380,5572,48.50,RENT,5.60,paid off,3,t,0.50
Fully Paid,6000,f,33996,20.26,7.24779,12527,98.60,RENT,3.20,paid off,11,t,0.40
Fully Paid,15000,f,75000,9.89,8.35264,7760,23.10,RENT,3.60,paid off,1,t,0.70
Fully Paid,14000,f,37000,20.04,14.62540,15460,60.60,RENT,5.20,paid off,1,t,0.50
Fully Paid,9000,f,26976,11.34,12.45550,11712,29.20,RENT,6.60,paid off,5,t,0.45
Fully Paid,3000,f,104000,15.18,1.14288,21072,94.60,RENT,5.60,paid off,1,t,0.45
Fully Paid,20000,f,101000,7.27,7.43537,6396,15.60,RENT,6.80,paid off,4,t,0.75
Fully Paid,20400,f,75000,15.38,10.18980,28260,45.30,OWN,6.60,paid off,10,t,0.55
Fully Paid,22000,f,85000,13.23,10.18900,6157,43.70,MORTGAGE,5.40,paid off,8,t,0.50
Fully Paid,10000,f,60000,13.54,6.35080,10403,71.70,MORTGAGE,7.00,paid off,7,t,0.50
Fully Paid,12000,f,125000,17.37,3.59357,137672,15.10,RENT,6.80,paid off,1,t,0.35
Fully Paid,12000,f,55000,34.37,8.75760,3050,50.00,MORTGAGE,6.00,paid off,7,t,0.70
Fully Paid,5000,f,47471,13.50,3.93208,5915,50.60,MORTGAGE,6.80,paid off,6,t,0.65
Fully Paid,5000,f,30000,20.69,6.35080,6916,38.80,MORTGAGE,7.00,paid off,5,t,0.50
Fully Paid,10000,f,163000,1.23,2.42297,8271,25.00,OWN,6.00,paid off,6,t,0.65
Fully Paid,15000,f,76960,21.74,7.54584,8221,46.20,MORTGAGE,5.20,paid off,1,t,0.45
Fully Paid,2400,f,24000,11.35,4.06100,5016,27.70,RENT,3.80,paid off,2,t,0.65
Fully Paid,20000,f,68000,7.58,11.20710,23905,50.30,MORTGAGE,7.00,paid off,10,t,0.25
Fully Paid,20000,f,76000,16.12,10.24470,16107,41.00,RENT,5.60,paid off,11,t,0.65
Fully Paid,20000,f,58000,9.39,13.33450,19672,66.50,RENT,5.20,paid off,1,t,0.55
Fully Paid,20000,f,75000,12.85,10.16110,10619,33.00,MORTGAGE,7.00,paid off,11,t,0.70
Fully Paid,12000,f,42000,17.74,11.24770,10358,45.50,RENT,5.40,paid off,7,t,0.45
Fully Paid,35000,f,144000,5.57,9.26142,28930,23.50,MORTGAGE,7.00,paid off,11,t,0.50
Fully Paid,10000,f,56000,26.44,7.66886,20315,95.80,MORTGAGE,5.00,paid off,7,t,0.65
Fully Paid,4800,f,42996,2.34,4.38794,3273,44.80,RENT,4.20,paid off,4,t,0.50
Fully Paid,12000,f,75000,3.76,6.29872,8598,69.30,MORTGAGE,5.40,paid off,11,t,0.60
Fully Paid,6000,f,52000,16.13,4.39662,5779,41.00,MORTGAGE,7.00,paid off,3,t,0.45
Fully Paid,6000,f,65000,14.44,3.76818,11033,56.60,MORTGAGE,6.00,paid off,11,t,0.60
Fully Paid,8000,f,52000,15.95,6.33946,7551,46.90,RENT,4.20,paid off,2,t,0.55
Fully Paid,9000,f,65000,15.51,5.97120,6943,35.60,MORTGAGE,3.80,paid off,11,t,0.60
Fully Paid,3500,f,40000,0.45,3.54960,483,12.70,RENT,4.20,paid off,5,t,0.65
Fully Paid,10000,f,60000,9.98,6.46860,13145,28.10,RENT,5.20,paid off,4,t,0.60
Fully Paid,16000,f,43680,14.67,14.33680,18272,38.90,RENT,5.80,paid off,10,t,0.55
Fully Paid,12000,f,100000,11.17,5.08332,11612,80.60,MORTGAGE,4.80,paid off,11,t,0.30
Fully Paid,11350,f,56000,5.72,7.96157,11849,62.40,MORTGAGE,5.40,paid off,11,t,0.45
Fully Paid,25000,f,150000,16.46,6.45256,37948,0.00,MORTGAGE,5.80,paid off,4,t,0.50
Fully Paid,9000,f,48000,6.50,7.48625,7907,80.70,MORTGAGE,5.60,paid off,11,t,0.45
Fully Paid,15000,f,73000,10.78,7.50477,143,1.70,RENT,6.20,paid off,4,t,0.55
Fully Paid,14125,f,36000,13.27,16.11270,8465,50.10,RENT,6.00,paid off,1,t,0.50
Fully Paid,9600,f,60000,8.12,7.23380,7973,32.80,RENT,2.40,paid off,7,t,0.55
Fully Paid,20000,f,160000,15.90,4.76303,23008,53.50,MORTGAGE,7.00,paid off,1,t,0.55
Fully Paid,2150,f,97000,16.19,0.84458,7148,10.20,MORTGAGE,7.00,paid off,11,t,0.50
Fully Paid,20000,f,130000,6.61,5.75289,16092,47.30,RENT,6.60,paid off,5,t,0.75
Fully Paid,3000,f,40000,9.17,3.03210,3452,34.90,RENT,5.80,paid off,5,t,0.60
Fully Paid,5375,f,34000,19.73,6.69671,5238,56.30,RENT,4.80,paid off,11,t,0.55
Fully Paid,18000,f,75000,7.87,8.97456,19272,44.40,MORTGAGE,6.60,paid off,5,t,0.45
Fully Paid,4000,f,40000,11.13,3.95670,1822,24.00,RENT,5.80,paid off,3,t,0.55
Fully Paid,20000,f,111000,20.74,7.07762,25586,69.50,MORTGAGE,5.40,paid off,2,t,0.60
Fully Paid,8950,f,45000,21.09,8.34507,5046,84.00,RENT,5.00,paid off,11,t,0.35
Fully Paid,15000,f,60000,13.66,10.26660,12466,39.50,MORTGAGE,6.00,paid off,5,t,0.75
Fully Paid,25000,f,97000,11.72,7.92965,32169,60.90,MORTGAGE,4.00,paid off,6,t,0.55
Fully Paid,7000,f,60000,11.40,4.22240,10564,16.70,MORTGAGE,6.20,paid off,11,t,0.50
Fully Paid,20000,f,124800,1.30,6.01740,6969,38.70,RENT,6.80,paid off,2,t,0.60
Fully Paid,8725,f,45000,17.25,8.47600,6146,90.40,MORTGAGE,3.80,paid off,5,t,0.50
Fully Paid,8400,f,60000,15.20,5.12400,2152,4.60,RENT,6.60,paid off,8,t,0.75
Fully Paid,2800,f,36000,29.40,2.88167,503,5.90,MORTGAGE,6.60,paid off,11,t,0.45
Fully Paid,13200,f,65000,10.41,8.20985,8440,30.50,RENT,4.20,paid off,11,t,0.50
Fully Paid,3000,f,180000,19.73,0.65593,50434,84.10,RENT,5.60,paid off,3,t,0.45
Fully Paid,9600,f,70000,15.40,5.38714,6420,29.20,RENT,5.40,paid off,11,t,0.60
Fully Paid,14000,f,70000,14.37,7.50737,8976,20.80,MORTGAGE,7.00,paid off,11,t,0.40
Fully Paid,12250,f,36000,23.53,13.31830,9912,43.10,RENT,5.80,paid off,5,t,0.55
Fully Paid,15000,f,43000,32.24,14.00200,10568,33.80,MORTGAGE,5.80,paid off,11,t,0.50
Fully Paid,9600,f,60000,19.82,6.00780,441,1.30,RENT,6.80,paid off,11,t,0.50
Fully Paid,15000,f,56000,16.70,11.14090,10059,78.00,MORTGAGE,5.00,paid off,11,t,0.40
Fully Paid,10400,f,45000,9.32,9.09813,9282,52.90,MORTGAGE,5.40,paid off,10,t,0.70
Fully Paid,20000,f,56004,20.03,14.55690,28296,70.70,MORTGAGE,4.60,paid off,11,t,0.55
Fully Paid,12000,f,92000,22.67,5.31091,21307,75.00,RENT,4.20,paid off,3,t,0.55
Fully Paid,6000,f,27600,6.61,8.46435,4006,57.20,RENT,5.20,paid off,3,t,0.65
Fully Paid,7975,f,45000,17.97,6.92640,7386,47.00,MORTGAGE,5.40,paid off,3,t,0.40
Fully Paid,5000,f,45984,4.78,4.03706,3732,62.20,RENT,6.60,paid off,11,t,0.55
Fully Paid,9450,f,36000,17.80,11.11200,6686,65.50,RENT,5.00,paid off,11,t,0.35
Fully Paid,6000,f,90000,16.13,2.42627,19951,55.40,MORTGAGE,6.40,paid off,11,t,0.60
Fully Paid,12000,f,240000,19.19,2.02485,33708,61.30,MORTGAGE,5.80,paid off,3,t,0.75
Fully Paid,13250,f,35000,22.35,15.02610,10014,67.20,OWN,5.60,paid off,3,t,0.55
Fully Paid,21000,f,113100,15.04,7.41337,30933,57.10,RENT,5.60,paid off,4,t,0.65
Fully Paid,4125,f,61000,8.81,2.84813,4069,32.30,RENT,4.80,paid off,6,t,0.60
Fully Paid,1800,f,48000,6.10,1.52400,4244,81.60,RENT,4.80,paid off,2,t,0.35
Fully Paid,6000,f,110000,12.69,2.02080,2864,55.60,RENT,6.60,paid off,11,t,0.45
Fully Paid,6000,f,30000,4.84,7.44240,875,17.90,OWN,6.80,paid off,1,t,0.85
Fully Paid,2000,f,948000,2.40,0.08168,8515,29.40,MORTGAGE,5.80,paid off,11,t,0.85
Fully Paid,24000,f,130000,12.65,7.00375,129391,61.20,MORTGAGE,6.80,paid off,11,t,0.75
Fully Paid,4000,f,52000,34.73,3.21392,30206,69.30,RENT,4.40,paid off,5,t,0.20
Fully Paid,11000,f,37000,17.55,12.01910,7265,36.30,OWN,4.20,paid off,5,t,0.60
Fully Paid,4000,f,36000,7.00,4.02133,1556,5.20,MORTGAGE,6.20,paid off,2,t,0.75
Fully Paid,10000,f,60000,18.57,7.15760,41140,84.30,MORTGAGE,5.00,paid off,5,t,0.50
Fully Paid,7500,f,30000,17.52,9.84120,2639,21.30,OWN,5.20,paid off,4,t,0.85
Fully Paid,9500,f,85500,6.27,4.23621,6382,9.40,MORTGAGE,7.00,paid off,4,t,0.80
Fully Paid,9525,f,65000,21.59,6.14843,14314,38.10,MORTGAGE,5.00,paid off,11,t,0.45
Fully Paid,30000,f,73000,18.81,16.64240,31625,72.00,MORTGAGE,5.80,paid off,11,t,0.35
Fully Paid,30225,f,84400,26.69,14.96250,19139,87.80,MORTGAGE,4.40,paid off,11,t,0.45
Fully Paid,18000,f,234000,2.71,3.06554,15163,62.90,MORTGAGE,6.00,paid off,10,t,0.55
Fully Paid,11500,f,60000,7.26,7.00020,1923,7.20,OWN,6.20,paid off,11,t,0.55
